booker,result1,result2,result3,dev_rst1,dev_rst2,dev_rst3,url,score,game_time,log,name_team1,name_team2,In-Play,arb
Sportingbet,17.0,10.0,1.06,0,-1.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"49' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:04:44,Nova Kakhovka , Bukovyna , In Play Odds,1.102219755826859
best deal,24.0,11.0,1.11,0,-2.0,-3.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"49' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:04:44,Nova Kakhovka , Bukovyna , In Play Odds,1.0334766584766584
10Bet,1.15,4.8,19.0,0,4.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:04:44,Nyva Vinnytsya , Nikopol , In Play Odds,1.130530129672006
18bet,1.17,4.8,19.0,0,4.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:04:44,Nyva Vinnytsya , Nikopol , In Play Odds,1.1156657669815564
1xBet,1.14,6.95,20.0,0,-3.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:04:44,Nyva Vinnytsya , Nikopol , In Play Odds,1.0710778745424714
Asianodds,1.17,4.75,19.0,0,4.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:04:44,Nyva Vinnytsya , Nikopol , In Play Odds,1.1178587494376968
bet-at-home,1.13,6.0,19.5,0,-0.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:04:44,Nyva Vinnytsya , Nikopol , In Play Odds,1.1029044701611075
bet365,1.14,7.0,21.0,0,-3.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:04:44,Nyva Vinnytsya , Nikopol , In Play Odds,1.0676691729323309
Bethard,1.15,4.8,19.0,0,4.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:04:44,Nyva Vinnytsya , Nikopol , In Play Odds,1.130530129672006
bwin,1.15,6.0,15.0,0,-0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:04:44,Nyva Vinnytsya , Nikopol , In Play Odds,1.1028985507246378
Interwetten,1.15,6.5,16.0,0,-2.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:04:44,Nyva Vinnytsya , Nikopol , In Play Odds,1.0859113712374584
Sportingbet,1.15,6.0,15.0,0,-0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:04:44,Nyva Vinnytsya , Nikopol , In Play Odds,1.1028985507246378
best deal,1.17,7.0,21.0,0,-3.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:04:44,Nyva Vinnytsya , Nikopol , In Play Odds,1.0451770451770452
10Bet,1.77,3.0,4.3,0,3.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,31' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:04:45,Krystal , Dinaz Vyshgorod , In Play Odds,1.1308632242806465
18bet,1.8,2.95,4.5,0,4.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,31' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:04:45,Krystal , Dinaz Vyshgorod , In Play Odds,1.1167608286252353
1xBet,1.8,3.4,4.5,0,-1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,31' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:04:45,Krystal , Dinaz Vyshgorod , In Play Odds,1.0718954248366015
Asianodds,1.8,2.91,4.55,0,4.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,31' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:04:45,Krystal , Dinaz Vyshgorod , In Play Odds,1.1189783870196242
bet-at-home,1.7,3.25,4.9,0,0.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,31' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:04:45,Krystal , Dinaz Vyshgorod , In Play Odds,1.100009234463016
bet365,1.8,3.5,4.5,0,-2.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,31' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:04:45,Krystal , Dinaz Vyshgorod , In Play Odds,1.0634920634920635
Bethard,1.77,3.0,4.3,0,3.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,31' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:04:45,Krystal , Dinaz Vyshgorod , In Play Odds,1.1308632242806465
Betsafe,1.66,3.6,4.35,0,-3.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,31' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:04:45,Krystal , Dinaz Vyshgorod , In Play Odds,1.110072473803259
Betsson,1.66,3.6,4.35,0,-3.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,31' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:04:45,Krystal , Dinaz Vyshgorod , In Play Odds,1.110072473803259
bwin,1.83,3.25,4.1,0,0.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,31' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:04:45,Krystal , Dinaz Vyshgorod , In Play Odds,1.0980428341483919
Interwetten,1.7,3.25,4.9,0,0.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,31' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:04:45,Krystal , Dinaz Vyshgorod , In Play Odds,1.100009234463016
NordicBet,1.66,3.6,4.35,0,-3.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,31' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:04:45,Krystal , Dinaz Vyshgorod , In Play Odds,1.110072473803259
Sportingbet,1.83,3.25,4.1,0,0.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,31' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:04:45,Krystal , Dinaz Vyshgorod , In Play Odds,1.0980428341483919
best deal,1.83,3.6,4.9,0,-3.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,31' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:04:45,Krystal , Dinaz Vyshgorod , In Play Odds,1.0283074978625328
10Bet,1.32,3.75,9.0,0,-0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"47' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1353535353535353
18bet,1.44,3.3,8.25,0,3.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"47' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1186868686868685
1xBet,1.37,4.02,11.0,0,-2.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"47' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0695923171138335
Asianodds,1.51,3.1,7.0,0,5.0,4.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"47' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1276894436475722
bet-at-home,1.38,3.7,10.0,0,-0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"47' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0949079514296907
bet365,1.36,4.0,11.0,0,-2.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"47' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0762032085561497
Bethard,1.32,3.75,9.0,0,-0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"47' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1353535353535353
bwin,1.42,3.6,8.75,0,1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"47' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0962888441761682
Interwetten,1.4,3.75,9.75,0,-0.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"47' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0835164835164837
Sportingbet,1.42,3.6,8.75,0,1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"47' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0962888441761682
best deal,1.51,4.02,11.0,0,-2.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"47' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0019169654437026
10Bet,17.5,7.25,1.1,0,3.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"50' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Nova Kakhovka , Bukovyna , In Play Odds,1.1041648007165248
1xBet,22.0,11.5,1.06,0,-2.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"50' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Nova Kakhovka , Bukovyna , In Play Odds,1.0758072936087701
Asianodds,20.0,7.9,1.06,0,2.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"50' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Nova Kakhovka , Bukovyna , In Play Odds,1.1199785048961068
bet365,21.0,11.0,1.07,0,-1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"50' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Nova Kakhovka , Bukovyna , In Play Odds,1.073107577780475
Bethard,17.5,7.25,1.1,0,3.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"50' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Nova Kakhovka , Bukovyna , In Play Odds,1.1041648007165248
bwin,17.5,10.5,1.06,0,-1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"50' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Nova Kakhovka , Bukovyna , In Play Odds,1.0957771787960466
Interwetten,27.0,9.25,1.07,0,0.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"50' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Nova Kakhovka , Bukovyna , In Play Odds,1.0797245843974816
Sportingbet,17.5,10.5,1.06,0,-1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"50' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Nova Kakhovka , Bukovyna , In Play Odds,1.0957771787960466
best deal,27.0,11.5,1.1,0,-2.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"50' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:05:45,Nova Kakhovka , Bukovyna , In Play Odds,1.0330844678670765
10Bet,1.16,4.75,17.0,0,4.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:05:46,Nyva Vinnytsya , Nikopol , In Play Odds,1.1314188107184797
1xBet,1.14,6.95,20.0,0,-3.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:05:46,Nyva Vinnytsya , Nikopol , In Play Odds,1.0710778745424714
Asianodds,1.17,4.75,19.0,0,4.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:05:46,Nyva Vinnytsya , Nikopol , In Play Odds,1.1178587494376968
bet365,1.14,7.0,21.0,0,-3.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:05:46,Nyva Vinnytsya , Nikopol , In Play Odds,1.0676691729323309
Bethard,1.16,4.75,17.0,0,4.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:05:46,Nyva Vinnytsya , Nikopol , In Play Odds,1.1314188107184797
best deal,1.17,7.0,21.0,0,-3.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:05:46,Nyva Vinnytsya , Nikopol , In Play Odds,1.0451770451770452
10Bet,1.77,3.0,4.3,0,3.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,32' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:05:46,Krystal , Dinaz Vyshgorod , In Play Odds,1.1308632242806465
18bet,1.81,2.9,4.5,0,4.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,32' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:05:46,Krystal , Dinaz Vyshgorod , In Play Odds,1.1195359962744227
1xBet,1.93,3.28,4.04,0,-0.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,32' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:05:46,Krystal , Dinaz Vyshgorod , In Play Odds,1.0705375162816422
Asianodds,1.88,2.83,4.25,0,5.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,32' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:05:46,Krystal , Dinaz Vyshgorod , In Play Odds,1.1205659017234442
bet-at-home,1.73,3.2,4.8,0,0.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,32' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:05:46,Krystal , Dinaz Vyshgorod , In Play Odds,1.0988680154142583
bet365,1.8,3.5,4.5,0,-2.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,32' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:05:46,Krystal , Dinaz Vyshgorod , In Play Odds,1.0634920634920635
Bethard,1.77,3.0,4.3,0,3.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,32' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:05:46,Krystal , Dinaz Vyshgorod , In Play Odds,1.1308632242806465
Betsafe,1.67,3.55,4.35,0,-3.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,32' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:05:46,Krystal , Dinaz Vyshgorod , In Play Odds,1.1103775935259157
Betsson,1.67,3.55,4.35,0,-3.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,32' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:05:46,Krystal , Dinaz Vyshgorod , In Play Odds,1.1103775935259157
bwin,1.83,3.2,4.1,0,0.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,32' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:05:46,Krystal , Dinaz Vyshgorod , In Play Odds,1.1028505264560842
Interwetten,1.75,3.15,4.55,0,1.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,32' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:05:46,Krystal , Dinaz Vyshgorod , In Play Odds,1.1086691086691087
NordicBet,1.67,3.55,4.35,0,-3.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,32' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:05:46,Krystal , Dinaz Vyshgorod , In Play Odds,1.1103775935259157
Sportingbet,1.83,3.2,4.1,0,0.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,32' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:05:46,Krystal , Dinaz Vyshgorod , In Play Odds,1.1028505264560842
best deal,1.93,3.55,4.8,0,-3.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,32' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:05:46,Krystal , Dinaz Vyshgorod , In Play Odds,1.0081581892043106
10Bet,1.29,4.05,9.0,0,-2.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"48' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:46,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1332184898076372
18bet,1.51,3.1,7.0,0,6.0,3.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"48' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:46,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1276894436475722
1xBet,1.34,4.34,11.0,0,-4.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"48' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:46,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0675924941692876
Asianodds,1.5,3.1,7.4,0,6.0,3.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"48' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:46,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.124382446963092
bet-at-home,1.38,3.7,10.0,0,0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"48' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:46,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0949079514296907
bet365,1.36,4.0,11.0,0,-2.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"48' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:46,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.0762032085561497
Bethard,1.3,3.95,8.75,0,-1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"48' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:46,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1366810404785088
bwin,1.4,3.6,9.0,0,1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"48' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:46,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1031746031746033
Interwetten,1.4,3.6,8.5,0,1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"48' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:46,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1097105508870215
Sportingbet,1.4,3.6,9.0,0,1.0,0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"48' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:46,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,1.1031746031746033
best deal,1.51,4.34,11.0,0,-4.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"48' 1:0 (1:0, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:46,Podillya Khmelnytskyi , Zhytomyr , In Play Odds,0.9835754930820089
10Bet,17.5,7.25,1.1,0,4.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"51' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:47,Nova Kakhovka , Bukovyna , In Play Odds,1.1041648007165248
1xBet,22.0,11.5,1.06,0,-1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"51' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:47,Nova Kakhovka , Bukovyna , In Play Odds,1.0758072936087701
Asianodds,20.0,7.9,1.06,0,3.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"51' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:47,Nova Kakhovka , Bukovyna , In Play Odds,1.1199785048961068
bet365,23.0,12.0,1.06,0,-2.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"51' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:47,Nova Kakhovka , Bukovyna , In Play Odds,1.0702078206179928
Bethard,17.5,7.25,1.1,0,4.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"51' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:47,Nova Kakhovka , Bukovyna , In Play Odds,1.1041648007165248
bwin,18.0,10.5,1.05,0,-1.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"51' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:47,Nova Kakhovka , Bukovyna , In Play Odds,1.103174603174603
Interwetten,28.0,9.25,1.06,0,1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"51' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:47,Nova Kakhovka , Bukovyna , In Play Odds,1.087218620237488
Sportingbet,18.5,11.0,1.05,0,-1.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"51' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:47,Nova Kakhovka , Bukovyna , In Play Odds,1.0973440973440973
best deal,28.0,12.0,1.1,0,-2.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,"51' 0:3 (0:3, 0:0)",2019-08-20 10:00:00,2019-08-20 11:06:47,Nova Kakhovka , Bukovyna , In Play Odds,1.028138528138528
10Bet,1.11,6.15,14.75,0,0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:06:47,Nyva Vinnytsya , Nikopol , In Play Odds,1.1312991370866525
1xBet,1.14,6.95,20.0,0,-2.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:06:47,Nyva Vinnytsya , Nikopol , In Play Odds,1.0710778745424714
Asianodds,1.17,4.75,19.0,0,5.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:06:47,Nyva Vinnytsya , Nikopol , In Play Odds,1.1178587494376968
bet-at-home,1.13,6.0,19.5,0,1.0,-0.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:06:47,Nyva Vinnytsya , Nikopol , In Play Odds,1.1029044701611075
bet365,1.14,7.0,21.0,0,-2.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:06:47,Nyva Vinnytsya , Nikopol , In Play Odds,1.0676691729323309
Bethard,1.11,6.15,14.75,0,0.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:06:47,Nyva Vinnytsya , Nikopol , In Play Odds,1.1312991370866525
bwin,1.15,6.0,15.0,0,1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:06:47,Nyva Vinnytsya , Nikopol , In Play Odds,1.1028985507246378
Sportingbet,1.15,6.0,15.0,0,1.0,1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:06:47,Nyva Vinnytsya , Nikopol , In Play Odds,1.1028985507246378
best deal,1.17,7.0,21.0,0,-2.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,Half-time 2:1 (2:1),2019-08-20 10:00:00,2019-08-20 11:06:47,Nyva Vinnytsya , Nikopol , In Play Odds,1.0451770451770452
10Bet,1.77,2.8,4.6,0,4.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,33' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:06:48,Krystal , Dinaz Vyshgorod , In Play Odds,1.1395059129031126
18bet,1.74,2.95,4.9,0,2.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,33' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:06:48,Krystal , Dinaz Vyshgorod , In Play Odds,1.1177773271786797
1xBet,1.93,3.28,4.04,0,-1.0,2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,33' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:06:48,Krystal , Dinaz Vyshgorod , In Play Odds,1.0705375162816422
Asianodds,1.75,2.92,4.85,0,3.0,-2.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,33' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:06:48,Krystal , Dinaz Vyshgorod , In Play Odds,1.1200798918635382
bet-at-home,1.77,3.15,4.6,0,0.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,33' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:06:48,Krystal , Dinaz Vyshgorod , In Play Odds,1.0998233732205729
bet365,1.9,3.25,4.0,0,-1.0,3.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,33' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:06:48,Krystal , Dinaz Vyshgorod , In Play Odds,1.084008097165992
Bethard,1.77,2.8,4.6,0,4.0,-1.0,https://www.oddsportal.com/soccer/ukraine/ukrainian-cup/,33' 0:0 (0:0),2019-08-20 10:30:00,2019-08-20 11:06:48,Krystal , Dinaz Vyshgorod , In Play Odds,1.1395059129031126
